z_tone,z_gold,z_mat,z_hard,z_force,z_vol,vol_ratio,log_vol,slope21_tone,events_week,пара,день_X,метка,название,файл,дней
-1.0599104915398776,-0.9462652212310741,-0.5531557908922525,-0.9968780859860142,-0.4127667482795786,-0.25994479787923347,0.881575080811049,4.674163057475043,-0.03189266789256909,750.0,IRN-USA,2025-02-28,0,контроль к «Ирано-израильская война 2026» (−1 г.),IRN-USA_2025-02-28_control.csv,60
4.739684445299251,1.4727329564759524,6.719256919565341,-0.0010639141392433178,-0.3430204459658199,1.709843166580675,1.1838514559009705,5.7056854248022875,0.07127633065595268,2104.0,IRN-USA,2025-06-13,1,Двенадцатидневная война,IRN-USA_2025-06-13.csv,60
-0.28969685949483936,-0.1264099244096417,-0.10311882996500375,-0.07293563956258711,-0.20996514720467957,0.922603322352803,1.2401671583087512,6.580242783732396,0.024286208814914244,5045.0,IRN-USA,2026-02-28,1,Ирано-израильская война 2026,IRN-USA_2026-02-28.csv,60
0.8405751839728367,1.0063327839762786,0.0,0.0,0.0,1.5803865595525852,1.5714285714285714,1.1451323043030026,0.04650269292166224,22.0,KGZ-TJK,2020-04-28,0,"контроль к «Киргизия — Таджикистан, апрель 2021» (−1 г.)",KGZ-TJK_2020-04-28_control.csv,58
9.257706509750872,-1.059825045358836,-0.5,0.0,0.0,0.36224322063043923,1.0232558139534884,1.550597412411167,0.23681009554416207,33.0,KGZ-TJK,2021-04-28,1,"Киргизия — Таджикистан, апрель 2021",KGZ-TJK_2021-04-28.csv,54
-0.981792335673873,-1.399416591491986,-0.748074053022241,-0.5,-0.5,1.9667918907326525,2.625,1.791759469228055,-0.290871227650566,42.0,KGZ-TJK,2021-09-14,0,"контроль к «Киргизия — Таджикистан, сент. 2022» (−1 г.)",KGZ-TJK_2021-09-14_control.csv,58
-0.2063820877973873,-0.8276458975004183,-0.5,-0.5,0.0,0.002760810950039879,0.8163265306122449,1.0498221244986776,0.03922561212755341,20.0,KGZ-TJK,2022-09-14,1,"Киргизия — Таджикистан, сент. 2022",KGZ-TJK_2022-09-14.csv,54
-4.935414441486023,0.15841920264201098,0.9261100288257131,-1.753592979919404,-0.8609460320922785,-0.8534741557574572,0.6153846153846153,1.455287232606842,-0.18084885176874335,30.0,KHM-THA,2024-05-28,0,контроль к «Стычка у храма Та Муэн Тхом» (−1 г.),KHM-THA_2024-05-28_control.csv,60
2.5682302996976447,4.815718096601237,2.6085429665367315,0.0,0.0,1.0266607413112914,1.1594202898550725,2.436116485618568,0.17848295210672144,80.0,KHM-THA,2024-12-07,0,"контроль к «Возобновление боёв, декабрь 2025» (−1 г.)",KHM-THA_2024-12-07_control.csv,60
1.451280923373037,0.7892981164816412,1.2299587622023034,4.214248301468817,2.672173913043478,-0.27480322592903106,0.5222929936305732,1.7676619176489945,0.028908925400430177,41.0,KHM-THA,2025-05-28,1,Стычка у храма Та Муэн Тхом,KHM-THA_2025-05-28.csv,60
